,streetname_nl,house_number,municipality_name_nl,postcode
3607942,Hellebloklaan,14,Essen,2910
3608191,Kloosterstraat,75,Essen,2910
3608506,Eikenblok,11,Essen,2910
3609867,Kraaienberg,32,Essen,2910
3610200,Velodreef,85,Essen,2910
3610663,Zandstraat,4,Essen,2910
3610731,Antwerpsesteenweg,46,Essen,2910
3610952,Schanker,24,Essen,2910
3611532,Den Berg,2,Essen,2910
3611934,Steenovenstraat,102,Essen,2910
3612114,Buntweg,20,Essen,2910
3612152,Duiventorenstraat,16,Essen,2910
3612809,Guido Gezellelaan,47,Essen,2910
3613265,Kammenstraat,53,Essen,2910
3613272,Oude Baan,89,Essen,2910
3613801,Achterstraat,49,Essen,2910
3613866,Kleiputtenlaan,41,Essen,2910
3615024,Horendonk,319,Essen,2910
3615401,Stationsstraat,150,Essen,2910
3615801,Distelpad,15,Essen,2910
3615984,Kammenstraat,27,Essen,2910
3615985,Moerkantsebaan,115,Essen,2910
3616278,Paviljoenweg,13,Essen,2910
3616363,Moerkantsebaan,59,Essen,2910
3616559,Heikantvenstraat,7,Essen,2910
3616857,Sint-Jansstraat,117,Essen,2910
3617731,Begonialaan,23,Essen,2910
3617786,Heiblok,57,Essen,2910
3617794,Wolfsheuvel,5,Essen,2910
3618357,Hey-endlaan,9,Essen,2910
3618694,Hemelrijklaan,78,Essen,2910
3618697,Vossenboslaan,57,Essen,2910
3618842,Corsicalaan,25,Essen,2910
3619639,Klaprooslaan,14,Essen,2910
3619730,Heikantlaan,49,Essen,2910
3620534,Postbaan,25,Essen,2910
3620645,Nieuwe Heikant,17,Essen,2910
3620802,Lazaret,14,Essen,2910
3621103,Veldweg,51,Essen,2910
3621218,Beliestraat,103,Essen,2910
3621259,Epicealaan,10,Essen,2910
3622011,Heuvelplein,15,Essen,2910
3622246,Rodenbachlaan,24,Essen,2910
3622381,Smeyerspad,7,Essen,2910
3623399,Nollekensstraat,54,Essen,2910
3623597,Spijker,67,Essen,2910
3624268,Oude Baan,151,Essen,2910
3624432,Nieuwmoersesteenweg,3,Essen,2910
3625645,Hemelrijklaan,6,Essen,2910
3626080,Nieuwe Heikant,35,Essen,2910
3626204,Sint-Jansstraat,188,Essen,2910
3627120,Albert Yssackersstraat,41,Essen,2910
3627189,Velodreef,121,Essen,2910
3627327,Nieuwstraat,114,Essen,2910
3627583,Nolsebaan,110,Essen,2910
3628627,Alfons Tirelirenstraat,9,Essen,2910
3628750,Heikantstraat,50,Essen,2910
3629612,Heiblok,22,Essen,2910
3630190,Bremlaan,28,Essen,2910
3630495,Vossenboslaan,22,Essen,2910
3630514,Stationsstraat,139,Essen,2910
3630626,Molenstraat,52,Essen,2910
3631178,Veldweg,23,Essen,2910
3631397,Den Uil,28,Essen,2910
3632787,Vossenboslaan,75,Essen,2910
3632809,Handelsstraat,19,Essen,2910
3633077,Huybergsebaan,50,Essen,2910
3633104,Velodreef,49,Essen,2910
3633345,Beukendreef,33,Essen,2910
3633630,Kuiperstraat,7,Essen,2910
3634308,Melkerijstraat,31,Essen,2910
3634429,Essendonk,64,Essen,2910
3635214,Vleetweg,5,Essen,2910
3637036,Velodreef,93,Essen,2910
3637061,Over d'Aa,260,Essen,2910
3637633,Zandfort,3,Essen,2910
3637960,Nachtegalendreef,6,Essen,2910
3638088,Kievitstraat,4,Essen,2910
3638709,Donkweg,116,Essen,2910
3638759,Sint-Jansstraat,224,Essen,2910
3638916,Over d'Aa,1,Essen,2910
3639137,Korte Leemstraat,22,Essen,2910
3639594,Over d'Aa,25,Essen,2910
3640228,Bosbessenlaan,11,Essen,2910
3640331,Spijker,93,Essen,2910
3640877,Zandfort,18,Essen,2910
3641209,Handelsstraat,12,Essen,2910
3641250,Nieuwstraat,53,Essen,2910
3641379,Over d'Aa,78,Essen,2910
3641845,Kerkstraat,40,Essen,2910
3642356,Vossenboslaan,42,Essen,2910
3642374,Patrijzenlaan,32,Essen,2910
3643035,Silvesterlaan,4,Essen,2910
3643174,Rodenbachlaan,9,Essen,2910
3643600,Smoutebos,3,Essen,2910
3644160,Koveklaan,13,Essen,2910
3644531,Kammenstraat,106,Essen,2910
3645303,Kalmthoutsesteenweg,72,Essen,2910
3645337,Guido Gezellelaan,43,Essen,2910
3645388,Kraaienberg,39,Essen,2910
3646153,Molenstraat,24,Essen,2910
3646511,Vissenheuvel,63,Essen,2910
3646590,Veldweg,66,Essen,2910
3647402,Hellebloklaan,5,Essen,2910
3649131,Hey-endlaan,34,Essen,2910
3649742,Steenpaal,5,Essen,2910
3649967,Sint-Jansstraat,27,Essen,2910
3651382,Magerbeek,11,Essen,2910
3651495,Grensstraat,11,Essen,2910
3652196,Hondsberg,52,Essen,2910
3652237,Heiblok,60,Essen,2910
3652429,Vaartkant,22,Essen,2910
3653185,Vossenboslaan,60,Essen,2910
3655735,Suzannalaan,18,Essen,2910
3656178,Elf-Novemberstraat,6,Essen,2910
3656508,Over d'Aa,96,Essen,2910
3657371,Oude Baan,62,Essen,2910
3657689,Vissenheuvel,45,Essen,2910
3657701,Kalmthoutsesteenweg,234,Essen,2910
3658027,Steenovenstraat,119,Essen,2910
3658322,Stationsstraat,157,Essen,2910
3658618,Sint-Jansstraat,100,Essen,2910
3658689,Klaprooslaan,6,Essen,2910
3658798,Leemstraat,70,Essen,2910
3659576,Heikantstraat,49,Essen,2910
3659697,Kalmthoutsesteenweg,216,Essen,2910
3660115,Moerkantsebaan,80,Essen,2910
3660235,Moerkantsebaan,213,Essen,2910
3660659,Oude Baan,196,Essen,2910
3660685,Hemelrijklaan,15,Essen,2910
3660862,Sint-Jansstraat,153,Essen,2910
3662571,Moerkantsebaan,266,Essen,2910
3662776,Voetberglaan,11,Essen,2910
3662835,Leemstraat,24,Essen,2910
3663295,Pastoor Schoetersstraat,3,Essen,2910
3663380,Grensstraat,46,Essen,2910
3663465,Horendonk,322,Essen,2910
3664199,Kalmthoutsesteenweg,269,Essen,2910
3664338,Over d'Aa,114,Essen,2910
3664799,Kraaienberg,5,Essen,2910
3665362,Wijngaardstraat,3,Essen,2910
3665368,Velodreef,50,Essen,2910
3665556,Schanker,52,Essen,2910
3665677,Over d'Aa,160,Essen,2910
3665706,Eekhoornlaan,33,Essen,2910
3666182,Heikantstraat,67,Essen,2910
3666376,Rinkvenstraat,24,Essen,2910
3666928,Sint-Jansstraat,171,Essen,2910
3667289,Hemelrijklaan,33,Essen,2910
3667384,Moerkantsebaan,231,Essen,2910
3667619,Nolsebaan,163,Essen,2910
3667868,Schuurblok,16,Essen,2910
3667935,Eksterlaan,9,Essen,2910
3668095,Kloosterstraat,60,Essen,2910
3668097,Bremlaan,21,Essen,2910
3668306,Velodreef,174,Essen,2910
3668344,Kammenstraat,124,Essen,2910
3668601,Heikantlaan,50,Essen,2910
3668749,Eekhoornlaan,15,Essen,2910
3669158,Stationsstraat,219,Essen,2910
3669672,Veldweg,43,Essen,2910
3669720,Eikendreef,38,Essen,2910
3669749,Schelpheuvelstraat,50,Essen,2910
3669890,Moerkantsebaan,308,Essen,2910
3670623,Elf-Novemberstraat,30,Essen,2910
3670844,Schanker,57,Essen,2910
3675415,Hofstraat,76,Essen,2910
3676056,Zwartven,32,Essen,2910
3676786,Heikantvenstraat,5,Essen,2910
3676858,Kapelstraat,2,Essen,2910
3677202,Kraaienberg,78,Essen,2910
3677231,Ericalaan,10,Essen,2910
3677369,Buntweg,30,Essen,2910
3677504,Boterpotlaan,63,Essen,2910
3678461,Nollekensstraat,80,Essen,2910
3679002,Vaartstraat,31,Essen,2910
3679602,Tichelrei,17,Essen,2910
3679839,Steenpaal,22,Essen,2910
3679982,Moerkantsebaan,123,Essen,2910
3680285,Kleiputtenlaan,51,Essen,2910
3680647,Over d'Aa,232,Essen,2910
3681620,Leemstraat,95,Essen,2910
3681825,Corsicalaan,33,Essen,2910
3682160,Schelpheuvelstraat,43,Essen,2910
3682233,Essendonk,46,Essen,2910
3682547,Kleine Horendonk,31A,Essen,2910
3682593,Zandfort,36,Essen,2910
3682836,Heuvelplein,1,Essen,2910
3683139,Zonnedauwlaan,12,Essen,2910
3683279,Spijker,57,Essen,2910
3683763,Heikantstraat,129,Essen,2910
3683787,Hofstraat,33,Essen,2910
3684358,Maststraat,55,Essen,2910
3684479,Veldweg,41,Essen,2910
3684519,Heiblok,49,Essen,2910
3684538,Postbaan,33,Essen,2910
3685476,Vossenboslaan,49,Essen,2910
3685674,Heuvelplein,25,Essen,2910
3686071,Sint-Jansstraat,10,Essen,2910
3686376,Hofstraat,15,Essen,2910
3686458,Velodreef,57,Essen,2910
3686467,Laaglandstraat,2,Essen,2910
3686824,Den Uil,5,Essen,2910
3686950,Vaartstraat,13,Essen,2910
3686975,Kalmthoutsesteenweg,116,Essen,2910
3686993,Grensstraat,28,Essen,2910
3687503,Voetberglaan,4,Essen,2910
3687608,Vogelkerslaan,31,Essen,2910
3687656,Postbaan,15,Essen,2910
3688196,Boterpotlaan,45,Essen,2910
3688449,Rodenbachlaan,16,Essen,2910
3688794,Vossenboslaan,67,Essen,2910
3690415,Kerkstraat,65,Essen,2910
3690600,Over d'Aa,53,Essen,2910
3691189,Kortestraat,14,Essen,2910
3692093,Antwerpsesteenweg,56,Essen,2910
3692096,Eikenblok,21,Essen,2910
3692172,Moerkantsebaan,105,Essen,2910
3692325,Hendrik Consciencelaan,45,Essen,2910
3692352,Stationsstraat,14,Essen,2910
3692834,Molenstraat,7,Essen,2910
3693952,Nieuwstraat,47,Essen,2910
3693977,Beliestraat,93,Essen,2910
3694084,Kalmthoutsesteenweg,89,Essen,2910
3694381,Vredestraat,8,Essen,2910
3694581,Huybergsebaan,247,Essen,2910
3694684,Vossenboslaan,85,Essen,2910
3694703,Stationsstraat,140,Essen,2910
3694824,Rodenbachlaan,34,Essen,2910
3695482,Molenakkersstraat,33,Essen,2910
3695999,Heikantstraat,60,Essen,2910
3696259,Bremakker,11,Essen,2910
3696766,Spurrieveld,9,Essen,2910
3697027,Schanker,69,Essen,2910
3697093,Huybergsebaan,42,Essen,2910
3697858,Heikantstraat,14,Essen,2910
3697928,Heikantvenstraat,59A,Essen,2910
3698508,Nollekensstraat,44,Essen,2910
3698795,Voetberglaan,28,Essen,2910
3699205,Achterstraat,75,Essen,2910
3699567,Schuurblok,8,Essen,2910
3699645,Oude Baan,161,Essen,2910
3699876,Kalmthoutsesteenweg,134,Essen,2910
3699963,Handelsstraat,5,Essen,2910
3700017,Kalmthoutsesteenweg,252,Essen,2910
3700135,Burgem. Dierckxsensstraat,7,Essen,2910
3700207,Beekstraat,6,Essen,2910
3701222,Kalmthoutsesteenweg,180,Essen,2910
3701236,Heikantstraat,42,Essen,2910
3701991,Albert Yssackersstraat,51,Essen,2910
3702128,Oude Baan,115,Essen,2910
3702157,Heikantvenstraat,59C,Essen,2910
3702422,Hemelrijklaan,68,Essen,2910
3702666,Lijsterdreef,14,Essen,2910
3703305,Steenpaal,80,Essen,2910
3703363,Essendonk,45,Essen,2910
3703830,Sint-Jansstraat,91,Essen,2910
3703831,Sint-Jansstraat,9,Essen,2910
3704436,Lijsterdreef,4,Essen,2910
3704450,Hellebloklaan,6,Essen,2910
3704485,Beukendreef,23,Essen,2910
3705643,Patrijzenlaan,33,Essen,2910
3706263,Hey-endlaan,31,Essen,2910
3707075,Schoolstraat,7,Essen,2910
3707442,Moerkantsebaan,154,Essen,2910
3707714,Hondsberg,39,Essen,2910
3707938,Antwerpsesteenweg,35,Essen,2910
3708071,Stationsstraat,130,Essen,2910
3708133,Kammenstraat,21,Essen,2910
3708305,Tichelrei,9,Essen,2910
3708830,Grensstraat,10,Essen,2910
3708896,Heikantvenstraat,15,Essen,2910
3709263,Eikenblok,41,Essen,2910
3709395,Rodenbachlaan,57,Essen,2910
3709433,Kuiperstraat,4,Essen,2910
3709563,Den Uil,22,Essen,2910
3710717,Vossenboslaan,61,Essen,2910
3711037,Velodreef,25,Essen,2910
3711330,Steenpaal,52,Essen,2910
3711332,Verbindingsstraat,6,Essen,2910
3711495,Visserij,7,Essen,2910
3712118,Zandfort,8,Essen,2910
3712752,Melkerijstraat,34,Essen,2910
3712764,Huybergsebaan,199,Essen,2910
3713601,Velodreef,139,Essen,2910
3713948,Nachtegalendreef,5,Essen,2910
3714366,Sint-Jansstraat,19,Essen,2910
3715052,Nollekensstraat,22,Essen,2910
3715864,Cardijnstraat,31,Essen,2910
3716040,Over d'Aa,126,Essen,2910
3716295,Nieuwstraat,29,Essen,2910
3716337,Moerkantsebaan,201,Essen,2910
3717436,Beliestraat,34,Essen,2910
3718063,Molenstraat,14,Essen,2910
3718308,Kammenstraat,107,Essen,2910
3719015,Dreef,29,Essen,2910
3719880,Kalmthoutsesteenweg,224,Essen,2910
3719974,Rijkmakerlaan,25,Essen,2910
3720717,Over d'Aa,262,Essen,2910
3720736,Moerkantsebaan,190,Essen,2910
3720759,Spijker,16,Essen,2910
3720952,Eikendreef,2,Essen,2910
3721004,Moerkantsebaan,326,Essen,2910
3721470,Wolfsheuvel,10,Essen,2910
3721921,Oude Baan,234,Essen,2910
3722232,Vogelkerslaan,52,Essen,2910
3722495,Heikantvenstraat,33,Essen,2910
3722604,Hofstraat,4,Essen,2910
3722633,Hemelrijklaan,42,Essen,2910
3722773,Kerkstraat,35,Essen,2910
3723205,Nolsebaan,36,Essen,2910
3723617,Zurkelpad,10,Essen,2910
3724103,Elzendreef,21,Essen,2910
3724286,Dassenlaan,5,Essen,2910
3725369,Middenstraat,57,Essen,2910
3725391,Kalmthoutsesteenweg,64,Essen,2910
3725529,Kalmthoutsesteenweg,28,Essen,2910
3725811,Sint-Antoniusstraat,13,Essen,2910
3725939,Kalmthoutsesteenweg,187,Essen,2910
3726144,Oude Baan,216,Essen,2910
3726593,Schuurblok,26,Essen,2910
3726613,Lage Weg,2,Essen,2910
3727306,dr. Jef Goossenaertsstraat,13,Essen,2910
3727672,Huybergsebaan,68,Essen,2910
3727725,Heikantstraat,86,Essen,2910
3728144,Reeënlaan,5,Essen,2910
3729798,Kloosterstraat,24,Essen,2910
3729865,Boterpotlaan,30,Essen,2910
3730370,Paviljoenweg,5,Essen,2910
3730749,Molenakkersstraat,67,Essen,2910
3731148,Beliestraat,69,Essen,2910
3731150,Hey-endlaan,41,Essen,2910
3732196,Huybergsebaan,86,Essen,2910
3732275,Kloosterstraat,70,Essen,2910
3732340,Sint-Jansstraat,143,Essen,2910
3732479,Stationsstraat,147,Essen,2910
3732675,Heikantstraat,121,Essen,2910
3732791,Kalmthoutsesteenweg,206,Essen,2910
3732836,Eekhoornlaan,42,Essen,2910
3733293,Melkerijstraat,16,Essen,2910
3733617,Sint-Antoniusstraat,31,Essen,2910
3734510,Silvesterlaan,44,Essen,2910
3734593,Over d'Aa,22,Essen,2910
3735183,Voorspoedstraat,14,Essen,2910
3735372,Holleweg,4,Essen,2910
3735608,Kortestraat,15,Essen,2910
3737009,Guido Gezellelaan,13,Essen,2910
3737754,Den Uil,39,Essen,2910
3737978,Nieuwmoersesteenweg,73,Essen,2910
3737979,Klapboomlaan,26,Essen,2910
3738503,Leemstraat,76,Essen,2910
3739209,Moerkantsebaan,218,Essen,2910
3739631,Nachtegalendreef,15,Essen,2910
3739898,Maststraat,63,Essen,2910
3739899,Elf-Novemberstraat,40,Essen,2910
3740159,Hemelrijklaan,49,Essen,2910
3740224,Kalmthoutsesteenweg,99,Essen,2910
3742350,Bloemenlaan,12,Essen,2910
3742510,Struisven,24,Essen,2910
3742568,Kammenstraat,100,Essen,2910
3743845,Kalmthoutsesteenweg,47,Essen,2910
3743924,Stationsstraat,137,Essen,2910
3744211,Huybergsebaan,211,Essen,2910
3744406,Bergsebaan,5,Essen,2910
3744854,Sint-Jansstraat,20,Essen,2910
3744867,Heuvelplein,2,Essen,2910
3744935,Veldweg,25,Essen,2910
3745015,Kalmthoutsesteenweg,106,Essen,2910
3745383,Boterpotlaan,55,Essen,2910
3745581,Nieuw Hoef,15,Essen,2910
3745671,Handelsstraat,43,Essen,2910
3745682,Heiblok,77,Essen,2910
3745954,Krinkelsbos,15,Essen,2910
3745992,Velodreef,6,Essen,2910
3746168,Deckerslaan,13,Essen,2910
3746506,Sint-Jansstraat,133,Essen,2910
3746597,Dreef,12,Essen,2910
3746641,Dennenlaan,9,Essen,2910
3747439,Middenstraat,50,Essen,2910
3747921,Heikantstraat,33,Essen,2910
3748921,Dreef,30,Essen,2910
3749777,Kalmthoutsesteenweg,170,Essen,2910
3749789,Kapelstraat,56,Essen,2910
3749963,Kleiputtenlaan,4,Essen,2910
3750600,Etting,26,Essen,2910
3750608,Kalmthoutsesteenweg,124,Essen,2910
3751148,Kloosterstraat,59,Essen,2910
3751187,Eikenblok,31,Essen,2910
3751425,Maststraat,8,Essen,2910
3751602,Nieuwstraat,30,Essen,2910
3751815,Steenovenstraat,131,Essen,2910
3751881,Over d'Aa,172,Essen,2910
3753992,Schriek,28,Essen,2910
3754386,Hemelrijkweg,33,Essen,2910
3755237,Huybergsebaan,174,Essen,2910
3755328,Albert Yssackersstraat,15,Essen,2910
3755482,Rijkmakerlaan,6,Essen,2910
3755999,Wildertse Duintjes,19,Essen,2910
3757244,Elf-Novemberstraat,1,Essen,2910
3757460,Rietstraat,5,Essen,2910
3757705,Heikantstraat,61,Essen,2910
3757727,Kloosterstraat,77,Essen,2910
3757835,Schelpheuvelstraat,93,Essen,2910
3758073,Hemelrijkweg,15,Essen,2910
3758418,Lijsterdreef,24,Essen,2910
3758886,Schomveld,7,Essen,2910
3759225,Beliestraat,52,Essen,2910
3759377,Steenovenstraat,166,Essen,2910
3760156,Schaapsbaan,97,Essen,2910
3760474,Nollekensstraat,39,Essen,2910
3760524,Larikslaan,2,Essen,2910
3760765,Schelpheuvelstraat,3,Essen,2910
3760808,Deckerslaan,31,Essen,2910
3761298,Voetberglaan,27,Essen,2910
3761382,Albert Yssackersstraat,33,Essen,2910
3762297,Moerkantsebaan,242,Essen,2910
3762326,Spijker,87,Essen,2910
3762672,Middenstraat,39,Essen,2910
3762854,Over d'Aa,190,Essen,2910
3763524,Steenovenstraat,113,Essen,2910
3763618,Eekhoornlaan,49,Essen,2910
3763826,Velodreef,78,Essen,2910
3764340,Over d'Aa,67,Essen,2910
3764719,Den Uil,32,Essen,2910
3764889,Heikantlaan,24,Essen,2910
3765563,Zonnedauwlaan,45,Essen,2910
3765602,Essendonkse Akker,6,Essen,2910
3766068,Kalmthoutsesteenweg,159,Essen,2910
3766162,Rijkmakerlaan,15,Essen,2910
3766255,Rooiendamlaan,14,Essen,2910
3766866,Nieuwe Heikant,9,Essen,2910
3767099,Maststraat,35,Essen,2910
3767266,Leemputten,4,Essen,2910
3767295,Heikantstraat,111,Essen,2910
3767522,Schriek,21,Essen,2910
3767817,Huybergsebaan,96,Essen,2910
3768106,Middenstraat,32,Essen,2910
3768129,Velodreef,212,Essen,2910
3768458,Oude Baan,37,Essen,2910
3769293,Maststraat,1,Essen,2910
3769499,Moerkantsebaan,162,Essen,2910
3770140,Violetlaan,26,Essen,2910
3770230,Nollekensstraat,32,Essen,2910
3771088,Bontstraat,97,Essen,2910
3771166,Zonnedauwlaan,63,Essen,2910
3771380,Velodreef,33,Essen,2910
3771955,Oude Baan,55,Essen,2910
3772758,Nieuwstraat,55,Essen,2910
3772799,Magerbeek,22,Essen,2910
3772892,Nieuwstraat,19,Essen,2910
3773083,Kloosterstraat,34,Essen,2910
3774025,Velodreef,15,Essen,2910
3774254,Stationsstraat,52,Essen,2910
3775221,Heikantstraat,78,Essen,2910
3776600,Bloemenlaan,3,Essen,2910
3776782,Grensstraat,6,Essen,2910
3776851,Essendonk,35,Essen,2910
3776852,Essendonk,1,Essen,2910
3776965,Oude Baan,226,Essen,2910
3776990,Heikantvenstraat,25,Essen,2910
3777081,Oude Baan,3,Essen,2910
3777321,Kalmthoutsesteenweg,74,Essen,2910
3777444,Kalmthoutsesteenweg,38,Essen,2910
3777581,Velodreef,61,Essen,2910
3777619,Kammenstraat,11,Essen,2910
3778104,Epicealaan,28,Essen,2910
3778473,Alfons Tirelirenstraat,2,Essen,2910
3778634,Rodenbachlaan,67,Essen,2910
3778690,Kalmthoutsesteenweg,177,Essen,2910
3778755,Silvesterlaan,54,Essen,2910
3779370,Nieuwstraat,3,Essen,2910
3781273,Moerkantsebaan,246,Essen,2910
3781467,Rijkmakerlaan,33,Essen,2910
3781832,Elf-Novemberstraat,8,Essen,2910
3782516,Hemelrijklaan,5,Essen,2910
3783388,Spoorwegstraat,18,Essen,2910
3783504,Over d'Aa,169,Essen,2910
3783999,Stationsstraat,155,Essen,2910
3784177,Nolsebaan,79,Essen,2910
3784265,Eikenblok,23,Essen,2910
3784355,Oude Baan,172,Essen,2910
3784477,Schanker,67,Essen,2910
3784778,Paviljoenweg,25,Essen,2910
3785228,Kalmthoutsesteenweg,260,Essen,2910
3786188,Bremakker,1,Essen,2910
3786970,Grensstraat,47,Essen,2910
3787481,Sint-Jansstraat,168,Essen,2910
3787802,Moerkantsebaan,264,Essen,2910
3788135,Beekstraat,4,Essen,2910
3788241,Moerkantsebaan,14,Essen,2910
3788267,Albert Yssackersstraat,43,Essen,2910
3788543,Hortensialaan,5,Essen,2910
3789257,Zurkelpad,6,Essen,2910
3789645,Nieuwe Heikant,30,Essen,2910
3789732,Oude Baan,208,Essen,2910
3790443,Rodenbachlaan,32,Essen,2910
3790490,Kalmthoutsesteenweg,242,Essen,2910
3790522,Wasbrug,3,Essen,2910
3790670,Verbindingsstraat,10,Essen,2910
3791994,Stationsstraat,16,Essen,2910
3792043,Burgem. Dierckxsensstraat,13,Essen,2910
3792361,Oude Baan,20,Essen,2910
3793066,Veldweg,33,Essen,2910
3794271,Hofstraat,41,Essen,2910
3794386,Molenakkersstraat,39,Essen,2910
3794941,Leemstraat,13,Essen,2910
3795163,Nolsebaan,62,Essen,2910
3795325,Over d'Aa,197,Essen,2910
3797187,Vossenlaan,3,Essen,2910
3797919,Kammenstraat,56,Essen,2910
3797940,Schaapsbaan,90,Essen,2910
3798185,Schanker,60,Essen,2910
3798722,Beliestraat,59,Essen,2910
3799234,Platanenlaan,15,Essen,2910
3799652,Sint-Jansstraat,151,Essen,2910
3799682,Kalmthoutsesteenweg,267,Essen,2910
3800251,Schelpheuvelstraat,103,Essen,2910
3800379,Over d'Aa,162,Essen,2910
3800617,Beukendreef,2,Essen,2910
3801300,Vaartstraat,7,Essen,2910
3801582,Wijngaardstraat,9,Essen,2910
3802196,Stationsstraat,80,Essen,2910
3803814,Kleiputtenlaan,34,Essen,2910
3804207,Blakveld,42,Essen,2910
3804221,Hemelrijklaan,22,Essen,2910
3804326,Hey-endlaan,58,Essen,2910
3804489,Heidelaan,24,Essen,2910
3804540,Jagerspad,1,Essen,2910
3805464,Patrijzenlaan,25,Essen,2910
3805536,Spillebeekweg,18,Essen,2910
3805627,Heikantstraat,146,Essen,2910
3806034,Over d'Aa,14,Essen,2910
3806557,Huybergsebaan,5,Essen,2910
3806640,Kloosterstraat,52,Essen,2910
3806733,Sint-Antoniusstraat,23,Essen,2910
3807452,Heidelaan,4,Essen,2910
3807790,Sint-Jansstraat,226,Essen,2910
3807905,Kerkstraat,81,Essen,2910
3808102,Kapelstraat,64,Essen,2910
3808140,Albert Yssackersstraat,5,Essen,2910
3809013,Dennenlaan,12,Essen,2910
3809480,Essendonk,53,Essen,2910
3809927,Douglaslaan,18,Essen,2910
3809968,Moerkantsebaan,180,Essen,2910
3810024,Deken Verstraelenstraat,7,Essen,2910
3810305,Mezendreef,2,Essen,2910
3810311,Schriek,1,Essen,2910
3810446,Middenstraat,14,Essen,2910
3811196,Olympialaan,12,Essen,2910
3811534,Rodenbachlaan,3,Essen,2910
3812266,Kammenstraat,110,Essen,2910
3812781,Antwerpsesteenweg,45,Essen,2910
3812894,Koveklaan,15,Essen,2910
3813578,Den Uil,14,Essen,2910
3813693,Stationsstraat,198,Essen,2910
3813706,Sint-Jansstraat,258,Essen,2910
3814173,Donkweg,1A,Essen,2910
3814415,Wasbrug,20,Essen,2910
3815897,Hondsberg,42,Essen,2910
3816375,Schelpheuvelstraat,49,Essen,2910
3816700,Moerkantsebaan,299,Essen,2910
3816726,Steenovenstraat,87,Essen,2910
3816887,Nollekensstraat,14,Essen,2910
3817298,Hemelrijkweg,5,Essen,2910
3817535,Vossenboslaan,43,Essen,2910
3817613,Kerkhofweg,8,Essen,2910
3817828,Velodreef,27,Essen,2910
3818241,Kalmthoutsesteenweg,317,Essen,2910
3818451,Spijker,18,Essen,2910
3818865,Boterpotlaan,7,Essen,2910
3818994,Rodenbachlaan,55,Essen,2910
3819138,Heiblok,26,Essen,2910
3819297,Vissenheuvel,22,Essen,2910
3819605,Voorspoedstraat,12,Essen,2910
3820151,Smeyerspad,3,Essen,2910
3820593,Nieuwstraat,49,Essen,2910
3820891,Wasbrug,27,Essen,2910
3820988,Varenlaan,17,Essen,2910
3821038,Kammenstraat,41,Essen,2910
3821432,Olympialaan,7,Essen,2910
3822305,Nieuwstraat,111,Essen,2910
3822551,Postbaan,12,Essen,2910
3822921,Elf-Novemberstraat,10,Essen,2910
3823027,Hendrik Consciencelaan,7,Essen,2910
3823069,Schriek,6,Essen,2910
3823108,Kalmthoutsesteenweg,239,Essen,2910
3823166,Donkweg,31,Essen,2910
3823730,Sint-Jansstraat,176,Essen,2910
3824777,Dreef,14,Essen,2910
3824926,Rodenbachlaan,73,Essen,2910
3825310,Rooiendamlaan,19,Essen,2910
3825548,Over d'Aa,128,Essen,2910
3826534,Visserij,30,Essen,2910
3826920,Rodenbachlaan,20,Essen,2910
3826986,Kammenstraat,109,Essen,2910
3827176,Zonnedauwlaan,15,Essen,2910
3827648,Nieuwstraat,67,Essen,2910
3827834,Moerkantsebaan,37,Essen,2910
3827932,Nolsebaan,148,Essen,2910
3827964,Elshoutlaan,31,Essen,2910
3828580,Handelsstraat,8,Essen,2910
3828597,Nollekensstraat,42,Essen,2910
3828646,Grensstraat,43,Essen,2910
3828754,Noordeneind,22,Essen,2910
3829135,Bloemenlaan,14,Essen,2910
3829296,Sint-Jansstraat,194,Essen,2910
3829600,Oude Baan,14,Essen,2910
3829622,Vossenboslaan,35,Essen,2910
3829718,Moerkantsebaan,252,Essen,2910
3830077,Jagerspad,6,Essen,2910
3830147,Moerkantsebaan,103,Essen,2910
3830230,Velodreef,124,Essen,2910
3830430,Molenstraat,29,Essen,2910
3830475,Lage Weg,4,Essen,2910
3830627,Over d'Aa,42,Essen,2910
3830681,Veldweg,63,Essen,2910
3830703,Stationsstraat,181,Essen,2910
3831019,Nieuw Hoef,13,Essen,2910
3831376,Krinkelsbos,13,Essen,2910
3831683,Smeyerspad,17,Essen,2910
3831833,Nieuwstraat,14,Essen,2910
3832080,Heiblok,79,Essen,2910
3833970,Over d'Aa,3,Essen,2910
3834649,Moerkantsebaan,67,Essen,2910
3834876,Velodreef,122,Essen,2910
3835266,Noordeneind,9A,Essen,2910
3835446,Zandfort,1,Essen,2910
3835481,Hemelrijklaan,57,Essen,2910
3835739,Oude Baan,126,Essen,2910
3835968,Hemelrijkweg,25,Essen,2910
3837006,Stationsstraat,109,Essen,2910
3837067,Leemstraat,66,Essen,2910
